ID;VALIDE;DATE;HEURE;LAT.;LONG.;PRECISION LIEU;TERRE/MER/AIR;ESPECE;PRECISION ESPECE;DAUPHIN SOLITAIRE;NOM DU DAUPHIN SOLITAIRE;NOMBRE;NOMBRE MINIMUM;NOMBRE MAXIMUM;SOURCE;ORGANISMES;RESEAUX
4202;oui;21/09/2009;10:00:00;48.283333;-5.416667;1;2;Marsouin commun;A;non;;1;0;0;Base de donnees;Naturaliste;GECC
4203;oui;21/09/2009;10:04:00;48.25;-5.416667;1;2;Marsouin commun;A;non;;3;0;0;Base de donnees;Naturaliste;GECC
4204;oui;21/09/2009;10:28:00;48.116667;-5.4;1;2;Marsouin commun;A;non;;4;0;0;Base de donnees;Naturaliste;GECC
4205;oui;21/09/2009;10:38:00;48.066667;-5.383333;1;2;Marsouin commun;A;non;;5;0;0;Base de donnees;Naturaliste;GECC
4206;oui;21/09/2009;10:52:00;48;-5.366667;1;2;Marsouin commun;A;non;;5;0;0;Base de donnees;Naturaliste;GECC
4207;oui;21/09/2009;10:22:00;48.15;-5.416667;1;2;Grand dauphin;A;non;;10;0;0;Base de donnees;Naturaliste;GECC
4221;oui;12/10/2009;10:35:00;48.3546;-4.8385;1;3;Grand dauphin;A;non;;8;0;0;Base de donnees;Inconnu;GECC
4226;oui;19/10/2009;10:15:00;48.0356;-4.8425;1;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;GECC
4227;oui;20/10/2009;11:30:00;48.0356;-4.8425;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4243;oui;11/12/2009;14:00:00;48.3565;-4.7873;1;3;Phoque gris;A;non;;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4244;oui;15/12/2009;14:00:00;48.3386;-4.7705;1;3;Phoque gris;A;non;;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4270;oui;12/02/2010;10:00:00;48.3565;-4.7746;1;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;GECC
4385;oui;11/06/2010;14:00:00;48.3693;-4.8819;3;3;Phoque veau-marin;A;non;;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4439;oui;15/07/2010;00:00:00;48.367;-4.4528;3;3;Dauphin de Risso;A;non;;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4462;oui;27/07/2010;15:00:00;48.3943;-4.8975;3;3;Phoque veau-marin;A;non;;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4498;oui;06/08/2010;12:38:00;47.933333;-5.35;1;2;Grand dauphin;A;non;;8;0;0;Base de donnees;Naturaliste;GECC
4512;oui;10/08/2010;11:30:00;48.3881;-4.8881;1;3;Dauphin commun;A;non;;2;0;0;Base de donnees;Inconnu;GECC
4541;oui;12/08/2010;11:11:00;48.183333;-5.416667;1;2;Marsouin commun;A;non;;1;0;0;Base de donnees;Naturaliste;GECC
4542;oui;12/08/2010;11:35:00;48.066667;-5.4;1;2;Marsouin commun;A;non;;2;0;0;Base de donnees;Naturaliste;GECC
4543;oui;12/08/2010;10:46:00;48.333333;-5.416667;1;2;Marsouin commun;A;non;;3;0;0;Base de donnees;Naturaliste;GECC
4546;oui;12/08/2010;11:46:00;48;-5.383333;1;2;Grand dauphin;A;non;;5;0;0;Base de donnees;Naturaliste;GECC
4608;oui;11/09/2010;11:10:00;48.45;-5.416667;1;2;Marsouin commun;A;non;;2;0;0;Base de donnees;Naturaliste;GECC
4651;oui;20/09/2010;10:42:00;48.166667;-5.416667;1;2;Dauphin commun;A;non;;15;0;0;Base de donnees;Naturaliste;GECC
4661;oui;20/09/2010;10:23:00;48.25;-5.433333;1;2;Dauphin commun;A;non;;6;0;0;Base de donnees;Naturaliste;GECC
4699;oui;18/10/2010;12:00:00;48.3375;-4.8632;3;3;Grand dauphin;A;non;;0;13;17;Base de donnees;Inconnu;PM M.Iroise
4700;oui;20/10/2010;14:00:00;48.41639;-5.14623;3;3;Dauphin commun;A;non;;100;0;0;Base de donnees;Inconnu;GECC
4715;oui;05/11/2010;12:00:00;48.36238;-4.93848;3;3;Grand dauphin;A;non;;0;13;17;Base de donnees;Inconnu;PM M.Iroise
4751;oui;25/01/2011;16:00:00;48.13919;-4.61699;3;3;Marsouin commun;A;non;;2;0;0;Base de donnees;Inconnu;GECC
4768;oui;21/02/2011;00:00:00;48.0356;-4.8425;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4769;oui;21/02/2011;00:00:00;48.0356;-4.8425;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;GECC
4869;oui;20/04/2011;11:00:00;48.0356;-4.8425;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4933;oui;16/05/2011;11:00:00;48.0971;-4.3402;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;PM M.Iroise
4970;oui;05/06/2011;00:00:00;48.0971;-4.3402;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;PM M.Iroise
5430;oui;13/10/2011;11:00:00;48.2506;-4.8891;1;3;Dauphin commun;A;non;;0;190;210;Base de donnees;Inconnu;GECC
5431;oui;13/10/2011;11:00:00;48.2506;-4.8891;1;3;Petit rorqual;A;non;;1;0;0;Base de donnees;Inconnu;GECC
5500;oui;09/12/2011;15:00:00;48.1536;-4.4766;1;3;Marsouin commun;A;non;;0;1;2;Base de donnees;Inconnu;GECC
5525;oui;09/01/2012;11:00:00;48.1365;-4.4863;1;3;Dauphin commun;A;non;;0;8;12;Base de donnees;Inconnu;GECC
5532;oui;13/01/2012;09:15:00;48.1333;-4.4128;1;3;Dauphin commun;A;non;;0;48;52;Base de donnees;Inconnu;GECC
5535;oui;18/01/2012;09:45:00;48.1036;-4.498;1;3;Dauphin commun;A;non;;0;23;27;Base de donnees;Naturaliste;PM M.Iroise
5536;oui;18/01/2012;10:00:00;48.0885;-4.6825;1;3;Dauphin commun;A;non;;0;8;12;Base de donnees;Naturaliste;PM M.Iroise
5593;oui;02/03/2012;07:30:00;48.1063;-4.3406;1;3;Marsouin commun;A;non;;1;0;0;Base de donnees;Inconnu;GECC
5712;oui;20/06/2012;11:00:00;48.3887;-5.017;3;3;Phoque gris;A;non;;1;0;0;Base de donnees;Inconnu;GECC
5775;oui;10/08/2012;09:00:00;48.0891;-4.9228;1;3;Dauphin commun;A;non;;0;48;52;Base de donnees;Inconnu;GECC
5797;oui;06/09/2012;13:00:00;48.2453;-4.5621;3;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;GECC
5805;oui;10/09/2012;00:00:00;48.0565;-4.9695;1;3;Dauphin commun;A;non;;0;18;22;Base de donnees;Inconnu;GECC
5807;oui;12/09/2012;00:00:00;48.0565;-4.9695;1;3;Dauphin commun;A;non;;0;18;22;Base de donnees;Inconnu;GECC
5837;oui;07/11/2012;09:00:00;48.05;-5.0666;1;3;Dauphin commun;A;non;;10;0;0;Base de donnees;Inconnu;GECC
5850;oui;15/11/2012;08:30:00;48.1058;-4.4326;1;3;Marsouin commun;A;non;;0;1;2;Base de donnees;Naturaliste;PM M.Iroise
5858;oui;23/11/2012;10:30:00;48.1063;-4.5528;1;3;Marsouin commun;A;non;;1;0;0;Base de donnees;Inconnu;GECC
5868;oui;08/12/2012;00:00:00;48.35921;-4.872708;2;2;Grand dauphin;A;non;;0;20;30;Youtube;Inconnu;GECC
5873;oui;21/12/2012;10:30:00;48.0561;-4.7718;1;3;Marsouin commun;A;non;;2;0;0;Base de donnees;Inconnu;GECC
5908;oui;14/02/2013;09:00:00;48.104;-4.3367;3;3;Dauphin commun;A;non;;20;0;0;Base de donnees;Inconnu;GECC
5960;oui;29/04/2013;00:00:00;48.524;-4.9577;3;3;Dauphin commun;A;non;;1;0;0;Base de donnees;Naturaliste;PM M.Iroise
6080;oui;24/07/2013;08:52:00;48.593333;-5.709767;1;2;Dauphin de Risso;A;non;;1;0;0;Base de donnees;Inconnu;GECC
6095;oui;31/07/2013;15:15:00;48.3952;-4.8891;2;3;Dauphin commun;A;non;;0;7;8;Base de donnees;Inconnu;GECC
6107;oui;02/08/2013;10:00:00;48.0748;-4.6337;3;3;Dauphin commun;A;non;;15;0;0;Base de donnees;Inconnu;GECC
6108;oui;02/08/2013;14:00:00;48.0333;-5.0833;3;3;Dauphin commun;A;non;;20;0;0;Base de donnees;Inconnu;GECC
6150;oui;12/08/2013;14:00:00;48.0971;-4.3402;2;3;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;GECC
6173;oui;21/08/2013;09:00:00;48.1201;-4.3396;3;3;Dauphin commun;A;non;;50;0;0;Base de donnees;Inconnu;GECC
6247;oui;14/10/2013;00:00:00;48.69956;-4.116283;2;2;Dauphin commun;A;non;;0;30;40;Base de donnees;Inconnu;GECC
6269;oui;28/11/2013;16:30:00;48.16;-4.3975;1;3;Dauphin commun;A;non;;10;0;0;Base de donnees;Inconnu;GECC
6270;oui;28/11/2013;14:30:00;48.05399;-4.8922;3;3;Marsouin commun;A;non;;1;0;0;Base de donnees;Inconnu;GECC
6277;oui;06/12/2013;00:00:00;48.461921;-5.004313;0;2;Dauphin commun;A;non;;0;0;0;Youtube;Inconnu;GECC
6333;oui;10/04/2014;00:00:00;48.434282;-5.12992;0;2;Grand dauphin;A;oui;Georges;1;0;0;Youtube;Inconnu;GECC
6394;oui;08/07/2014;00:00:00;48.17;-4.433;2;2;Dauphin de Risso;A;non;;0;0;0;Base de donnees;Inconnu;GECC
6395;oui;09/07/2014;00:00:00;48.147946;-4.408016;2;2;Dauphin de Risso;A;non;;0;0;0;Base de donnees;Inconnu;GECC
6397;oui;10/07/2014;00:00:00;48.150773;-4.464503;2;2;Dauphin de Risso;A;non;;0;0;0;Base de donnees;Inconnu;GECC
6398;oui;10/07/2014;00:00:00;48.140286;-4.449601;2;2;Dauphin de Risso;A;non;;2;0;0;Base de donnees;Inconnu;GECC
6399;oui;11/07/2014;00:00:00;48.136752;-4.406917;2;2;Dauphin de Risso;A;non;;0;0;0;Base de donnees;Inconnu;GECC
6400;oui;11/07/2014;00:00:00;48.17374;-4.462116;2;2;Dauphin de Risso;A;non;;4;0;0;Base de donnees;Inconnu;GECC
6402;oui;12/07/2014;00:00:00;48.158845;-4.383904;2;2;Dauphin de Risso;A;non;;6;0;0;Base de donnees;Inconnu;GECC
6403;oui;13/07/2014;00:00:00;48.179264;-4.452589;2;2;Dauphin de Risso;A;non;;6;0;0;Base de donnees;Inconnu;GECC
6404;oui;14/07/2014;00:00:00;48.281365;-4.63651;0;2;Phoque gris;A;non;;1;0;0;Youtube;Inconnu;GECC
6405;oui;14/07/2014;00:00:00;48.129993;-4.518712;2;2;Dauphin de Risso;A;non;;8;0;0;Base de donnees;Inconnu;GECC
6407;oui;15/07/2014;00:00:00;48.116871;-4.46606;2;2;Dauphin de Risso;A;non;;8;0;0;Base de donnees;Inconnu;GECC
6417;oui;24/07/2014;00:00:00;48.576568;-4.711184;2;2;Grand dauphin;A;non;;0;0;0;Base de donnees;Inconnu;GECC
6447;oui;06/08/2014;12:20:00;48.109575;-4.327872;2;1;Grand dauphin;A;oui;Georges;1;0;0;Presse;Inconnu;GECC
6448;oui;06/08/2014;00:00:00;48.101822;-4.309889;2;1;Grand dauphin;A;oui;Georges;1;0;0;Base de donnees;Inconnu;GECC
6452;oui;08/08/2014;00:00:00;48.388948;-4.855931;2;2;Grand dauphin;A;non;;0;10;20;Facebook;Inconnu;GECC
6477;oui;23/08/2014;00:00:00;48.477611;-5.088042;1;1;Dauphin commun;A;non;;50;0;0;Email;Inconnu;GECC
6491;oui;04/09/2014;00:00:00;48.041918;-4.749707;2;2;Dauphin commun;A;non;;0;20;30;Base de donnees;Inconnu;GECC
6497;oui;07/09/2014;00:00:00;48.446615;-5.143958;2;2;Dauphin commun;A;non;;0;0;0;Youtube;Inconnu;GECC
6502;oui;13/09/2014;12:30:00;48.348369;-4.849409;2;2;Grand dauphin;A;non;;0;30;40;Base de donnees;Inconnu;GECC
6506;oui;15/09/2014;00:00:00;48.358617;-4.787404;2;2;Grand dauphin;A;non;;0;0;0;Base de donnees;Inconnu;GECC
6512;oui;18/09/2014;00:00:00;48.22843;-4.492729;2;2;Dauphin commun;A;non;;0;0;0;Youtube;Inconnu;GECC
6524;oui;27/09/2014;00:00:00;48.36122;-4.792628;2;1;Grand dauphin;A;non;;0;12;0;Formulaire en ligne;Inconnu;GECC
6532;oui;04/10/2014;00:00:00;48.388982;-4.959103;2;2;Phoque gris;A;non;;1;0;0;Base de donnees;Inconnu;GECC
6533;oui;04/10/2014;00:00:00;48.359192;-4.810209;2;2;Grand dauphin;A;non;;2;0;0;Base de donnees;Inconnu;GECC
6536;oui;05/10/2014;00:00:00;48.038017;-4.839679;2;1;Grand dauphin;A;non;;0;1;0;Formulaire en ligne;Inconnu;GECC
6537;oui;05/10/2014;00:00:00;48.677079;-4.318048;2;1;Dauphin commun;A;non;;0;2;0;Formulaire en ligne;Inconnu;GECC
6563;oui;12/09/2014;11:00:00;48.343485;-4.832954;1;2;Grand dauphin;A;non;;0;30;40;Application mobile;Particulier;Aucun
6571;oui;12/09/2014;11:00:00;48.343485;-4.832954;1;3;Grand dauphin;A;non;;0;30;40;Application mobile;Association;GECC
6609;oui;02/01/2015;13:00:00;48.41553;-4.799995;2;1;Grand dauphin;A;non;0;0;3;10;Email;Particulier;Aucun
6611;oui;19/03/2015;17:00:00;48.379271;-4.49145;2;1;Phoque gris;A;non;0;1;0;0;Telephone;Naturaliste;Bretagne Vivante
6616;oui;12/09/2014;11:00:00;48.353968;-4.815102;1;2;Grand dauphin;A;non;0;0;30;40;Telephone;Particulier;Aucun
6619;oui;11/10/2012;13:00:00;48.486178;-5.068216;2;1;Dauphin commun;A;non;0;0;10;12;Formulaire en ligne;Naturaliste;GECC
6620;oui;16/10/2012;13:00:00;48.482765;-5.068731;2;1;Dauphin commun;A;non;0;0;10;20;Formulaire en ligne;Naturaliste;GECC
6621;oui;17/10/2012;13:00:00;48.483902;-5.066671;2;1;Dauphin commun;A;non;0;0;15;20;Formulaire en ligne;Naturaliste;GECC
6622;oui;18/10/2012;14:00:00;48.48578;-5.073452;2;1;Dauphin commun;A;non;0;250;0;0;Formulaire en ligne;Naturaliste;GECC
6623;oui;19/10/2012;13:00:00;48.480034;-5.076799;2;1;Marsouin commun;A;non;0;0;5;7;Formulaire en ligne;Naturaliste;GECC
6624;oui;19/10/2012;14:00:00;48.480119;-5.076842;2;1;Dauphin commun;A;non;0;175;0;0;Formulaire en ligne;Naturaliste;GECC
6654;oui;04/04/2015;16:00:00;48.272797;-4.616146;0;2;Phoque gris;B;non;0;1;0;0;Blog;Inconnu;GECC
6723;oui;19/05/2015;18:40:00;48.673336;-4.311576;2;1;Phoque veau-marin;A;non;0;2;0;0;Telephone;Promeneur;Aucun
6735;oui;23/05/2015;16:00:00;48.34798;-4.583372;1;1;Phoque gris;A;non;0;1;0;0;Blog;Plaisancier;Aucun
6736;oui;29/11/2014;16:00:00;48.393849;-4.953278;1;1;Phoque gris;A;non;0;1;0;0;Email;Plaisancier;Aucun
6741;oui;27/05/2015;12:10:00;48.310601;-5.002899;2;2;Marsouin commun;A;non;0;2;0;0;Email;Club nautique;Aucun
6742;oui;23/05/2015;16:00:00;48.497156;-5.097742;2;2;Petit rorqual;A;non;0;1;0;0;Email;Inconnu;GECC
6752;oui;08/06/2015;16:00:00;48.205742;-4.451802;1;2;Phoque gris;A;non;0;1;0;0;Email;Club nautique;Aucun
6758;oui;12/06/2015;13:00:00;48.478611;-5.081434;2;2;Marsouin commun;A;non;0;1;0;0;Email;Inconnu;GECC
6759;oui;12/06/2015;14:30:00;48.477786;-5.100253;2;2;Marsouin commun;A;non;0;1;0;0;Email;Inconnu;GECC
6773;oui;20/04/2015;12:55:00;48.337483;-4.6147;2;1;Phoque gris;B;non;0;1;0;0;Blog;Inconnu;GECC
6822;oui;07/07/2015;09:55:00;48.360067;-4.78527;2;2;Grand dauphin;A;non;0;2;0;0;Blog;Plaisancier;Aucun
6823;oui;07/07/2015;11:30:00;48.469214;-5.05499;2;2;Grand dauphin;A;oui;randy;1;0;0;Blog;Plaisancier;Aucun
6831;oui;10/07/2015;10:50:00;48.431934;-4.974575;2;2;Dauphin commun;A;non;0;0;4;5;Blog;Plaisancier;Aucun
6837;oui;14/07/2015;09:00:00;48.353592;-4.781351;2;1;Phoque gris;A;non;0;1;0;0;Blog;Particulier;Aucun
6838;oui;14/07/2015;13:25:00;48.482932;-5.072191;2;1;Phoque gris;A;non;0;4;0;0;Blog;Plaisancier;Aucun
6840;oui;16/07/2015;11:00:00;48.218904;-4.466801;2;2;Dauphin de Risso;A;non;0;7;0;0;Blog;Particulier;Aucun
6841;oui;15/07/2015;14:35:00;48.225616;-4.498816;2;2;Dauphin de Risso;A;non;0;8;0;0;Email;Club nautique;Aucun
6844;oui;16/07/2015;10:30:00;48.229476;-4.468346;2;2;Dauphin de Risso;A;non;0;5;0;0;Telephone;Club nautique;Aucun
6845;oui;15/07/2015;10:00:00;48.225244;-4.488001;2;2;Dauphin de Risso;A;non;0;3;0;0;Telephone;Club nautique;Aucun
6859;oui;22/07/2015;10:25:00;48.403081;-4.955993;2;2;Phoque gris;A;non;0;1;0;0;Blog;Plaisancier;Aucun
6871;oui;25/07/2015;09:31:00;48.365374;-4.820251;2;2;Grand dauphin;A;non;0;2;0;0;Email;Plaisancier;Aucun
6920;oui;09/08/2015;12:45:00;48.417809;-5.025902;2;2;Dauphin commun;A;non;;0;10;15;Application mobile;Particulier;Aucun
6931;oui;13/08/2015;09:50:00;48.36037;-4.790146;1;2;Petit rorqual;A;non;0;1;1;2;Blog;Plaisancier;Aucun
6932;oui;13/08/2015;09:50:00;48.36037;-4.790146;1;2;Phoque gris;A;non;0;1;0;0;Blog;Plaisancier;Aucun
6953;oui;31/07/2015;10:00:00;48.36104;-4.797077;2;2;Grand dauphin;A;non;0;1;0;0;Email;Plaisancier;Aucun
6954;oui;31/07/2015;15:00:00;48.457299;-5.134188;2;2;Phoque gris;A;non;0;3;0;0;Email;Plaisancier;Aucun
6955;oui;17/08/2015;12:19:00;48.282758;-4.636107;1;2;Dauphin commun;A;non;;4;1;2;Application mobile;Plaisancier;Aucun
6978;oui;21/08/2015;11:45:00;48.478995;-5.072937;2;1;Phoque gris;A;non;0;1;0;0;Blog;Plaisancier;Aucun
7020;oui;16/08/2015;10:00:00;48.323273;-4.540873;2;2;Dauphin commun;A;non;0;10;0;0;Facebook;Plaisancier;Aucun
7026;oui;08/09/2015;11:00:00;48.585916;-4.853466;1;2;Dauphin commun;A;non;0;1;10;20;Telephone;Association;GECC
7100;oui;01/10/2015;11:10:00;48.647428;-4.801025;1;2;Dauphin commun;A;non;0;1;30;35;Formulaire en ligne;Inconnu;Aucun
7101;oui;01/10/2015;12:10:00;48.91528;-4.702148;1;2;Dauphin commun;A;non;0;1;5;10;Formulaire en ligne;Inconnu;Aucun
7102;oui;01/10/2015;10:05:00;48.285021;-4.858704;1;2;Grand dauphin;A;non;0;1;1;2;Formulaire en ligne;Inconnu;Aucun
7112;oui;18/10/2015;15:40:00;48.345625;-4.891159;1;2;Grand dauphin;A;non;;20;1;2;Application mobile;Association;GECC
7141;oui;15/11/2015;17:00:00;48.671329;-4.312633;2;1;Phoque gris;B;non;0;1;2;3;Telephone;Inconnu;Aucun
